X,Y,OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-13175563.04,4016613.987,67159,61668002096,RAMONA,4617 W. 136TH ST.,HAWTHORNE,CA,90250,5735,(310) 675-7189,1,1,798,LOS ANGELES,6037,USA,33.90918267,-118.3580966,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061668002096,10/13/2009 0:00,IMAGERY/OTHER,2/12/2016 0:00,NOT AVAILABLE,ELEMENTARY,767,KG,5,616680,31,NOT AVAILABLE
-13195050.05,4064643.971,67160,62271002949,DARBY AVENUE CHARTER,10818 DARBY AVE.,NORTHRIDGE,CA,91326,3112,(818) 360-1824,1,1,493,LOS ANGELES,6037,USA,34.26650835,-118.5331513,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271002949,10/13/2009 0:00,IMAGERY/OTHER,2/15/2016 0:00,http://www.darbyelementary.org,ELEMENTARY,472,KG,5,622710,21,NOT AVAILABLE
-13149524.79,4105816.803,67161,62958009421,PALM TREE ELEMENTARY,326 E. AVE. R,PALMDALE,CA,93550,5208,(661) 265-9357,1,1,617,LOS ANGELES,6037,USA,34.57161611,-118.124191,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062958009421,10/13/2009 0:00,IMAGERY/OTHER,2/15/2016 0:00,http://www.palmdalesd.org/domain/24,ELEMENTARY,595,KG,5,629580,22,NOT AVAILABLE
-13146555.63,4019087.863,67162,62193002604,LAKESIDE MIDDLE,11000 E. KENNEY ST.,NORWALK,CA,90650,7625,(562) 868-9442,1,1,643,LOS ANGELES,6037,USA,33.92762422,-118.0975185,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062193002604,10/13/2009 0:00,IMAGERY/OTHER,2/16/2016 0:00,http://www.llcsd.net,MIDDLE,614,6,8,621930,29,NOT AVAILABLE
-13166176.7,4030207.665,67163,62271003245,ACCELERATED,4000 S. MAIN ST.,LOS ANGELES,CA,90037,1022,(323) 235-6343,1,1,796,LOS ANGELES,6037,USA,34.01046767,-118.2737776,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271003245,10/13/2009 0:00,IMAGERY/OTHER,2/16/2016 0:00,http://accelerated.org,ELEMENTARY,766,KG,8,622710,30,NOT AVAILABLE
-13069396.99,4044030.418,67164,61392009543,VIRGINIA PRIMROSE ELEMENTARY,751 N. MAPLE AVE.,FONTANA,CA,92336,4802,(909) 357-5790,1,1,466,SAN BERNARDINO,6071,USA,34.11333574,-117.4043907,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061392009543,12/10/2009 0:00,IMAGERY/OTHER,2/22/2016 0:00,http://www.fusd.net,ELEMENTARY,445,KG,5,613920,21,NOT AVAILABLE
-13129905.45,4018246.739,67165,62019002414,LAS LOMAS ELEMENTARY,301 LAS LOMAS DR.,LA HABRA,CA,90631,7171,(562) 690-2353,1,1,396,ORANGE,6059,USA,33.9213545,-117.9479474,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062019002414,10/13/2009 0:00,IMAGERY/OTHER,2/18/2016 0:00,http://www.lahabraschools.org,ELEMENTARY,381,KG,2,620190,15,NOT AVAILABLE
-13131549.29,3994053.388,67166,61488009371,LEO CARRILLO ELEMENTARY,15270 BUSHARD ST.,WESTMINSTER,CA,92683,6502,(714) 663-6230,1,1,617,ORANGE,6059,USA,33.74082028,-117.9627143,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061488009371,12/10/2009 0:00,IMAGERY/OTHER,2/18/2016 0:00,http://www.ggusd.us/carrillo,ELEMENTARY,593,KG,6,614880,24,NOT AVAILABLE
-13136250.26,3984775.899,67167,61803002224,AGNES L. SMITH ELEMENTARY,770 17TH ST.,HUNTINGTON BEACH,CA,92648,3426,(714) 536-1469,1,1,833,ORANGE,6059,USA,33.67148928,-118.0049438,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061803002224,12/10/2009 0:00,IMAGERY/OTHER,2/18/2016 0:00,NOT AVAILABLE,ELEMENTARY,804,KG,5,618030,29,NOT AVAILABLE
-13051329.95,4019320.558,67168,62580003870,SUNNYMEAD ELEMENTARY,24050 DRACAEA AVE.,MORENO VALLEY,CA,92553,2813,(951) 571-4680,1,1,841,RIVERSIDE,6065,USA,33.92935865,-117.2420917,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062580003870,10/13/2009 0:00,IMAGERY/OTHER,2/19/2016 0:00,http://sunnymead.mvusd.net/,ELEMENTARY,809,KG,5,625800,32,NOT AVAILABLE
-13121824.89,4019858.393,67173,60588000528,BREA CANYON HIGH (CONTINUATION),689 N. WILDCAT WAY,BREA,CA,92821,7400,(714) 990-7882,4,1,54,ORANGE,6059,USA,33.93336734,-117.8753586,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060588000528,10/13/2009 0:00,IMAGERY/OTHER,2/18/2016 0:00,NOT AVAILABLE,HIGH,49,9,12,605880,5,NOT AVAILABLE
-13158021.39,4018885.503,67235,62316013431,LYNWOOD ALTERNATIVE,11387 BULLIS RD.,LYNWOOD,CA,90262,3660,(310) 886-1600,4,1,7,LOS ANGELES,6037,USA,33.92611588,-118.2005172,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062316013431,5/8/2015 0:00,IMAGERY/OTHER,5/26/2015 0:00,http://www.lynwood.k12.ca.us,HIGH,6,7,12,623160,1,NOT AVAILABLE
-13190532.41,4082581.662,67277,60011110924,HART ROP,21515 CENTRE POINT PKWY.,SANTA CLARITA,CA,91350,2947,(661) 259-0033,3,1,-999,LOS ANGELES,6037,USA,34.39957092,-118.4925687,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060011110924,10/13/2009 0:00,IMAGERY/OTHER,10/31/2017 0:00,NOT AVAILABLE,HIGH,0,9,12,600111,-999,NOT AVAILABLE
-13596061.65,4534434.983,67311,63471007485,GRANT ELEMENTARY,879 GRANT AVE.,SAN LORENZO,CA,94580,1403,(510) 317-3700,1,1,419,ALAMEDA,6001,USA,37.68082706,-122.1354999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063471007485,10/13/2009 0:00,IMAGERY,2/8/2016 0:00,NOT AVAILABLE,ELEMENTARY,403,KG,5,634710,16,10799263
-13041434.72,3858197.25,67342,63432011143,SAN DIEGO BUSINESS/LEADERSHIP,1405 PARK BLVD.,SAN DIEGO,CA,92101,4722,(619) 525-7461,1,1,591,SAN DIEGO,6073,USA,32.71999925,-117.1532014,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432011143,1/29/2010 0:00,IMAGERY,2/18/2019 0:00,http://biz.sdhs.sandi.net,HIGH,560,9,12,634320,31,NOT AVAILABLE
-13276846.73,4066227.288,67345,64098006768,VENTURA HIGH,2 N. CATALINA ST.,VENTURA,CA,93001,3503,(805) 641-5116,1,1,2223,VENTURA,6111,USA,34.27826196,-119.2679434,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064098006768,10/13/2009 0:00,IMAGERY/OTHER,3/3/2016 0:00,http://www.venturausd.org/ventura.htm,HIGH,2135,9,12,640980,88,10794356
-13580066.87,4575984.51,67435,62637003981,WESTWOOD ELEMENTARY,1748 W. ST.,CONCORD,CA,94521,1008,(925) 685-4202,1,1,325,CONTRA COSTA,6013,USA,37.97563559,-121.9918163,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062637003981,12/10/2009 0:00,IMAGERY/OTHER,8/19/2010 0:00,NOT AVAILABLE,ELEMENTARY,307,KG,5,626370,18,10813153
-13634740.39,4541406.913,67472,63441005643,LOWELL HIGH,1101 EUCALYPTUS DR.,SAN FRANCISCO,CA,94132,1401,(415) 759-2730,1,1,2857,SAN FRANCISCO,6075,USA,37.73037757,-122.4829569,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063441005643,12/10/2009 0:00,IMAGERY,6/8/2010 0:00,NOT AVAILABLE,HIGH,2731,9,12,634410,126,NOT AVAILABLE
-13604373.44,4507174.678,67473,63639011981,SUMMIT PREPARATORY CHARTER HIGH,890 BRD.WAY,REDWOOD CITY,CA,94063,3105,(650) 556-1110,1,1,434,SAN MATEO,6081,USA,37.48676637,-122.210166,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063639011981,1/29/2010 0:00,IMAGERY,6/10/2010 0:00,http://summitprep.summitps.org,HIGH,417,9,12,636390,17,NOT AVAILABLE
-13155106.69,4034463.406,67490,62271012819,ENGR AND TECH ACAD AT ESTEBAN E. TORRES HIGH #3,4211 DOZIER ST.,LOS ANGELES,CA,90063,3422,(323) 265-6795,1,1,415,LOS ANGELES,6037,USA,34.04215193,-118.174334,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271012819,2/4/2014 0:00,IMAGERY/OTHER,5/15/2014 0:00,NOT AVAILABLE,HIGH,397,9,12,622710,18,NOT AVAILABLE
-13583730.83,4677570.941,67501,61293001469,ESPARTO ELEMENTARY,17120 OMEGA ST.,ESPARTO,CA,95627,69,(530) 787-3417,1,1,439,YOLO,6113,USA,38.69145443,-122.0247302,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061293001469,10/13/2009 0:00,IMAGERY/OTHER,7/13/2016 0:00,http://ees-esparto-ca.schoolloop.com/,ELEMENTARY,422,KG,5,612930,17,10789271
-13019735.25,3845398.882,67562,60132212642,HIGH TECH MIDDLE CHULA VISTA,1949 DISCOVERY FALLS DR.,CHULA VISTA,CA,91915,2037,(619) 243-5014,1,1,343,SAN DIEGO,6073,USA,32.62322027,-116.9582717,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060132212642,2/4/2014 0:00,IMAGERY,5/15/2014 0:00,http://www.hightechhigh.org,MIDDLE,327,6,8,601322,16,NOT AVAILABLE
-13169770.38,4010316.707,67601,62271003238,ONE HUNDRED EIGHTY-SIXTH STREET ELEMENTARY,1581 W. 186TH ST.,GARDENA,CA,90248,3951,(310) 324-1153,1,1,854,LOS ANGELES,6037,USA,33.86222148,-118.3060602,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271003238,1/29/2010 0:00,IMAGERY,6/10/2010 0:00,http://www.186streetschool.com,ELEMENTARY,818,KG,5,622710,36,NOT AVAILABLE
-12943521.32,4293567.772,67609,61068010502,SHOSHONE ELEMENTARY,72 CHARLES BROWN RD.,SHOSHONE,CA,92384,217,(760) 852-4303,1,1,12,INYO,6027,USA,35.94872114,-116.2736303,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061068010502,1/29/2010 0:00,GEOCODE,5/20/2010 0:00,NOT AVAILABLE,ELEMENTARY,11,KG,6,610680,1,NOT AVAILABLE
-13048769.96,3924844.773,67610,64119006812,ALTA VISTA HIGH (CONTINUATION),1575 BONAIR DR.,VISTA,CA,92084,3572,(760) 724-3775,4,1,151,SAN DIEGO,6073,USA,33.22227665,-117.2190949,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064119006812,12/10/2009 0:00,IMAGERY/OTHER,2/23/2016 0:00,http://www.avhs.vistausd.org,HIGH,139,9,12,641190,12,NOT AVAILABLE
-13624193.74,4944408.754,67613,63204008636,MONARCH LEARNING CENTER,5307 CEDARS RD.,REDDING,CA,96001,4102,(530) 247-7307,1,1,68,SHASTA,6089,USA,40.53782931,-122.3882147,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063204008636,10/13/2009 0:00,IMAGERY/OTHER,2/29/2016 0:00,http://www.monarchkids.com,ELEMENTARY,65,KG,8,632040,3,NOT AVAILABLE
-13270034.43,4337768.401,67704,62916004498,OUTSIDE CREEK ELEMENTARY,26452 RD. 164,VISALIA,CA,93292,9740,(559) 747-0710,1,1,94,TULARE,6107,USA,36.26950434,-119.2067475,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062916004498,10/13/2009 0:00,IMAGERY,3/2/2016 0:00,NOT AVAILABLE,ELEMENTARY,89,KG,8,629160,5,NOT AVAILABLE
-13519887.11,4667881.97,67729,60133207729,MARTIN LUTHER KING JR. TECHNOLOGY ACADEMY,3051 FAIRFIELD ST.,SACRAMENTO,CA,95815,1199,(916) 566-3490,1,1,477,SACRAMENTO,6067,USA,38.62348734,-121.4512123,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060133207729,9/30/2011 0:00,GEOCODE,5/28/2013 0:00,http://mlkta-trusd-ca.schoolloop.com/,MIDDLE,454,7,8,601332,23,NOT AVAILABLE
-13316062.01,4333838.364,67733,62076002491,LAKESIDE ELEMENTARY,9100 JERSEY AVE.,HANFORD,CA,93230,9560,(559) 582-2868,1,1,340,KINGS,6031,USA,36.24103544,-119.6202203,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062076002491,10/13/2009 0:00,IMAGERY,2/11/2016 0:00,http://www.lakeside.k12.ca.us,ELEMENTARY,326,KG,8,620760,14,NOT AVAILABLE
-13189258.12,4029512.946,67739,63570007360,SANTA MONICA ALTERNATIVE (K-8),2525 FIFTH ST.,SANTA MONICA,CA,90405,3703,(310) 396-2640,4,1,234,LOS ANGELES,6037,USA,34.00529432,-118.4811216,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063570007360,10/13/2009 0:00,IMAGERY/OTHER,2/11/2016 0:00,NOT AVAILABLE,ELEMENTARY,224,KG,8,635700,10,NOT AVAILABLE
-13485002.85,4504904.024,67740,63003004703,PATTERSON HIGH,200 N. SEVENTH ST.,PATTERSON,CA,95363,2215,(209) 892-4750,1,1,1819,STANISLAUS,6099,USA,37.47057921,-121.1378417,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063003004703,1/29/2010 0:00,IMAGERY/OTHER,10/21/2011 0:00,http://www.patterson.k12.ca.us/phs,HIGH,1738,9,12,630030,81,NOT AVAILABLE
-13595026.84,4532941.388,67751,63471007483,BOHANNON MIDDLE,800 BOCKMAN RD.,SAN LORENZO,CA,94580,2906,(510) 317-3800,1,1,842,ALAMEDA,6001,USA,37.67020755,-122.126204,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063471007483,1/29/2010 0:00,IMAGERY,6/10/2010 0:00,NOT AVAILABLE,MIDDLE,807,6,8,634710,35,10799262
-13329620.22,4399945.133,67757,61455010209,EZEKIEL BALDERAS ELEMENTARY,4625 E. FLORENCE AVE.,FRESNO,CA,93725,1110,(559) 253-6420,1,1,734,FRESNO,6019,USA,36.71852533,-119.7420158,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061455010209,1/29/2010 0:00,IMAGERY/OTHER,6/21/2010 0:00,NOT AVAILABLE,ELEMENTARY,708,KG,6,614550,26,NOT AVAILABLE
-13282855.54,4385819.362,67758,61970002364,CITRUS MIDDLE,1400 ANCHOR AVE.,ORANGE COVE,CA,93646,2111,(559) 305-7370,1,1,675,FRESNO,6019,USA,36.61674204,-119.3219215,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061970002364,10/13/2009 0:00,IMAGERY/OTHER,5/12/2010 0:00,http://www.kcusd.com,MIDDLE,649,6,8,619700,26,NOT AVAILABLE
-13797423.61,4972071.49,67759,61998002395,KNEELAND ELEMENTARY,9313 KNEELAND RD.,KNEELAND,CA,95549,9018,(707) 442-5472,1,1,14,HUMBOLDT,6023,USA,40.72641626,-123.9443651,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061998002395,1/29/2010 0:00,IMAGERY/OTHER,8/23/2010 0:00,NOT AVAILABLE,ELEMENTARY,13,KG,8,619980,1,NOT AVAILABLE
-13652858.32,4611486.625,67760,63025001786,CARPE DIEM HIGH (CONTINUATION),199 FAIR ST.,PETALUMA,CA,94952,2516,(707) 778-4796,4,1,25,SONOMA,6097,USA,38.22660135,-122.645713,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063025001786,10/13/2009 0:00,IMAGERY/OTHER,2/29/2016 0:00,NOT AVAILABLE,HIGH,23,9,12,630250,2,NOT AVAILABLE
-13172942.73,4014735.202,67766,62121002541,F. D. ROOSEVELT ELEMENTARY,3533 W. MARINE BLVD.,LAWNDALE,CA,90260,2400,(310) 675-1121,1,1,634,LOS ANGELES,6037,USA,33.89517457,-118.3345579,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062121002541,1/29/2010 0:00,IMAGERY,6/10/2010 0:00,http://www.lawndalesd.net,ELEMENTARY,610,KG,5,621210,24,NOT AVAILABLE
-13474717,4530898.361,67767,62513009156,ALBERTA MARTONE ELEMENTARY,1413 POUST RD.,MODESTO,CA,95358,1093,(209) 574-8172,1,1,636,STANISLAUS,6099,USA,37.65567911,-121.0454423,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062513009156,1/29/2010 0:00,IMAGERY/OTHER,9/8/2010 0:00,NOT AVAILABLE,ELEMENTARY,611,KG,6,625130,25,NOT AVAILABLE
-13149076.59,4011367.107,67784,60444000398,THOMAS JEFFERSON ELEMENTARY,10027 E. ROSE ST.,BELLFLOWER,CA,90706,6916,(562) 804-6521,1,1,580,LOS ANGELES,6037,USA,33.87005651,-118.1201647,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060444000398,1/29/2010 0:00,IMAGERY,6/11/2010 0:00,NOT AVAILABLE,ELEMENTARY,557,KG,6,604440,23,10806853
-13298337.13,4384252.881,67797,61970013141,REEDLEY MIDDLE COLLEGE HIGH,995 N. REED AVE.,REEDLEY,CA,93654,2017,(559) 305-7050,1,1,187,FRESNO,6019,USA,36.60544647,-119.460995,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061970013141,5/8/2015 0:00,IMAGERY,5/21/2015 0:00,http://www.kcusd.com,HIGH,181,9,12,619700,6,NOT AVAILABLE
-13323036.55,4360546.857,67799,62115002537,LATON HIGH,6449 DEWOODY,LATON,CA,93242,248,(559) 922-4080,1,1,204,FRESNO,6019,USA,36.43430535,-119.6828737,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062115002537,10/13/2009 0:00,IMAGERY,2/10/2016 0:00,NOT AVAILABLE,HIGH,191,9,12,621150,13,10778142
-13142545.38,4003294.085,67800,62259007306,SHARON CHRISTA MCAULIFFE MIDDLE,4112 CERRITOS AVE.,LOS ALAMITOS,CA,90720,2521,(714) 816-3320,1,1,1243,ORANGE,6059,USA,33.80982066,-118.0614939,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062259007306,1/29/2010 0:00,IMAGERY,6/8/2010 0:00,NOT AVAILABLE,MIDDLE,1199,6,8,622590,44,NOT AVAILABLE
-13037922.82,3860417.07,67804,63432005516,MCKINLEY ELEMENTARY,3045 FELTON ST.,SAN DIEGO,CA,92104,5218,(619) 282-7694,1,1,594,SAN DIEGO,6073,USA,32.73677446,-117.1216534,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005516,1/29/2010 0:00,IMAGERY,5/21/2010 0:00,http://new.sandi.net/schools/mckinley/pages,ELEMENTARY,572,KG,5,634320,22,10814437
-12963428.89,4006185.441,67817,62955004981,JAMES WORKMAN MIDDLE,69-300 30TH AVE.,CATHEDRAL CITY,CA,92234,4921,(760) 770-8540,1,1,1440,RIVERSIDE,6065,USA,33.83139904,-116.4524631,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062955004981,12/10/2009 0:00,IMAGERY,10/20/2011 0:00,http://www.psusd.us,MIDDLE,1385,6,8,629550,55,NOT AVAILABLE
-13492950.15,4775241.338,67846,62409003625,DOBBINS ELEMENTARY,DOBBIN SCH LN.,DOBBINS,CA,95935,NOT AVAILABLE,(530) 692-1665,1,1,45,YUBA,6115,USA,39.3729931,-121.2092335,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062409003625,10/13/2009 0:00,IMAGERY/OTHER,3/3/2016 0:00,http://www.mjusd.com,ELEMENTARY,42,KG,6,624090,3,10778954
-13163140.21,4044117.075,67871,62271012342,ALLIANCE LEICHTMAN-LEVINE FAMILY FOUNDATION ENV SCI HIGH,2930 FLETCHER DR.,LOS ANGELES,CA,90065,1407,(323) 739-0560,1,1,516,LOS ANGELES,6037,USA,34.11398024,-118.2465004,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271012342,9/30/2011 0:00,IMAGERY,9/30/2011 0:00,http://esathigh.org,HIGH,490,9,12,622710,26,NOT AVAILABLE
-13108427.66,4037332.85,67881,63132010909,POMONA COMMUNITY DAY,605 N. PARK AVE.,POMONA,CA,91766,3622,(909) 397-4900,4,2,-999,LOS ANGELES,6037,USA,34.06350845,-117.7550092,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063132010909,1/29/2010 0:00,IMAGERY,6/8/2010 0:00,http://www.pusd.org,NOT REPORTED,-999,M,M,631320,-999,NOT AVAILABLE
-13159858.47,4033051.432,67882,62271003362,SOTO STREET ELEMENTARY,1020 S. SOTO ST.,LOS ANGELES,CA,90023,1324,(323) 262-6513,1,1,213,LOS ANGELES,6037,USA,34.03164101,-118.21702,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271003362,10/13/2009 0:00,IMAGERY,2/17/2016 0:00,http://www.sse-lausd-ca.schoolloop.com,ELEMENTARY,202,KG,6,622710,11,NOT AVAILABLE
-13048326.53,4100266.854,67886,60001712663,PHOENIX ACADEMY,20700 THUNDERBIRD RD.,APPLE VALLEY,CA,92307,3322,(760) 242-7011,1,1,1229,SAN BERNARDINO,6071,USA,34.53055364,-117.2151116,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060001712663,2/4/2014 0:00,GEOCODE,5/15/2014 0:00,NOT AVAILABLE,ELEMENTARY,1182,KG,8,600017,47,NOT AVAILABLE
-13149373.14,4030885.762,67888,62547003803,MONTEBELLO HIGH,2100 W. CLEVELAND AVE.,MONTEBELLO,CA,90640,4032,(323) 728-0121,1,1,2634,LOS ANGELES,6037,USA,34.01551694,-118.1228287,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062547003803,10/13/2009 0:00,IMAGERY,2/12/2016 0:00,http://www.montebello.k12.ca.us/,HIGH,2532,9,12,625470,102,NOT AVAILABLE
-13170496.97,4033632.097,67906,62271003110,JOSEPH POMEROY WIDNEY CAREER PREP AND TRANSITION CENTER,2302 S. GRAMERCY PL.,LOS ANGELES,CA,90018,1323,(323) 731-8633,2,1,353,LOS ANGELES,6037,USA,34.03596371,-118.3125872,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271003110,10/13/2009 0:00,IMAGERY/OTHER,2/12/2016 0:00,http://www.widneyhs-lausd-ca.schoolloop.com,HIGH,323,6,12,622710,30,10790292
-13534750.78,4739295.538,67907,62409003623,CEDAR LANE ELEMENTARY,841 CEDAR LN.,OLIVEHURST,CA,95961,4230,(530) 741-6112,1,1,561,YUBA,6115,USA,39.12292979,-121.5847349,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062409003623,10/13/2009 0:00,IMAGERY/OTHER,3/3/2016 0:00,http://www.mjusd.com,ELEMENTARY,538,KG,6,624090,23,10795045
