month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
202010,94702,"berkeley, ca",5841,4668,1132,-3161,60.0753,83.88108871,36.26951133,33,-0.2747,-12.5,0.65,13,-20,-0.2029,0.2865,0.8088,939050,0.0296,-0.0369,2.6836
202010,94582,"san ramon, ca",2023,1409,265,358,81.93976,87.6774649,76.20205506,30,0.0169,0.5,-0.1892,-7,-23,-0.0096,1.2151,1.5147,1050049,0.1831,-0.0979,3.0009
202010,94618,"oakland, ca",6117,4158,-2056,-2673,63.471645,96.01537375,30.92791591,22,0.2571,4.5,-0.1538,-4,-31,-0.3789,0.1429,0.7353,1195050,-0.2033,-0.0605,3.4153
202010,94608,"emeryville, ca",1753,7893,-418,-3613,41.014982,73.08808534,8.941877794,38,-0.0256,-1,0.1692,5.5,-15,-0.274,-0.094,0.3897,650050,0.0252,-0.0701,1.8577
202010,94553,"martinez, ca",700,201,530,183,95.062358,94.04659189,96.07812377,24,-0.2615,-8.5,-0.3514,-13,-29,0.0145,1.2159,2.5662,693050,0.0312,0.1959,1.9806
202010,94544,"hayward, ca",242,1345,-25,174,82.363323,84.75958899,79.96705624,32,-0.0588,-2,-0.2195,-9,-21,-0.1635,1.0952,1.6176,650000,-0.0152,-0.0648,1.8575
202010,94803,"el sobrante, ca",4742,1616,-427,-1475,80.378853,77.05702408,83.70068241,36,0.2,6,0.3333,9,-17,-0.0287,0.5748,1.7426,639950,0,-0.052,1.8288
202010,94040,"mountain view, ca",1859,7686,471,-3312,42.375873,79.66899365,5.082751588,35,-0.0909,-3.5,0.2727,7.5,-18,-0.16,-0.2432,0.3088,1649050,0.1267,-0.0904,4.7128
202010,94621,"oakland, ca",4713,5726,-384,-2999,53.835595,63.61283238,44.05835752,43,0.075,3,-0.0227,-1,-10,-0.0079,0.4045,0.9191,459050,-0.0275,-0.0224,1.3118
202010,94546,"castro valley, ca",1110,824,1697,-194,86.987215,79.66899365,94.30543572,35,-0.1765,-7.5,-0.1765,-7.5,-18,0.2854,0.9053,2.3676,830050,0.0025,-0.037,2.3721
202010,94806,"san pablo, ca",573,857,1185,-321,86.696996,96.94093654,76.45305514,21,-0.4167,-15,-0.2632,-7.5,-32,-0.08,0.8158,1.5221,530050,0.0611,0.1573,1.5147
202010,94706,"albany, ca",5769,5971,-3499,-4514,52.48647,83.88108871,21.09185034,33,0.5349,11.5,-0.0571,-2,-20,-0.474,-0.1518,0.5956,588938,-0.1527,-0.1422,1.683
202010,94301,"palo alto, ca",5849,9674,-165,-2815,29.100322,48.54498392,9.655659267,51,-0.0642,-3.5,-0.0467,-2.5,-2,-0.2857,-0.0833,0.4044,4195050,0.0373,-7.00E-04,11.9891
202010,94530,"el cerrito, ca",3965,1619,2889,-363,80.343556,96.94093654,63.74617617,21,-0.4878,-20,-0.0667,-1.5,-32,0.1082,0.8571,1.2426,862570,-0.0758,-0.0131,2.465
202010,95117,"san jose, ca",3304,8616,-153,-1257,36.469527,66.07577065,6.863283395,42,0.012,0.5,0.05,2,-11,-0.1351,0.1852,0.3529,1099050,0,-0.0099,3.1409
202010,94611,"oakland, ca",894,2612,590,-1602,72.935132,92.36018511,53.51007922,27,-0.1563,-5,-0.2059,-7,-26,-0.0769,0.3714,1.0588,1149050,-0.1567,0.0953,3.2838
202010,94703,"berkeley, ca",4811,3906,,,64.844302,92.36018511,37.32841792,27,-0.5091,-28,0.5,9,-26,-0.1913,0.2376,0.8235,949050,-0.1712,0.0161,2.7122
202010,94705,"berkeley, ca",7574,4879,-1088,-2791,58.761471,74.86077339,42.66216958,37,0.0278,1,-0.0133,-0.5,-16,-0.2026,0.3785,0.8971,1895050,-0.0485,0,5.4158
202010,94596,"walnut creek, ca",4700,6604,447,-3283,48.811672,66.07577065,31.54757236,42,-0.0562,-2.5,-0.125,-6,-11,-0.0381,0.1477,0.7426,622050,0.0894,-0.3108,1.7777
202010,94601,"oakland, ca",1526,7216,-1130,-4582,45.285905,63.61283238,26.95897717,43,0.1622,6,0.2113,7.5,-10,-0.0612,0.1948,0.6765,600034,-0.0236,0.0239,1.7147
202010,94526,"danville, ca",2987,439,33,282,91.26206,92.36018511,90.16393443,27,-0.0182,-0.5,-0.3721,-16,-26,-0.1768,0.7313,2.0368,1300050,0.0277,-0.0363,3.7153
202010,94619,"oakland, ca",4588,3632,-993,-2466,66.393443,87.6774649,45.10942035,30,0.1111,3,0.0714,2,-23,-0.2038,0.3298,0.9338,799050,-0.0583,0.1036,2.2835
202009,94597,"walnut creek, ca",3891,2414,-466,-1434,74.998045,88.00344099,61.99264878,29.5,-0.1061,-3.5,-0.2436,-9.5,-24,-0.1667,0.4557,1.2195,801550,-0.0559,0.0233,2.2903
202009,95050,"santa clara, ca",1758,5568,2199,-2095,54.547587,94.92453273,14.17064206,22.5,-0.4079,-15.5,-0.2969,-9.5,-31,0.1094,0.0758,0.4948,1250000,8.00E-04,0.0461,3.5718
202009,94610,"oakland, ca",1626,6538,-953,-4658,49.057637,73.19934308,24.91593024,38.5,0.1,3.5,1.6552,24,-15,-0.101,0.1687,0.6516,695050,-0.0057,-0.2379,1.986
202009,94526,"danville, ca",2987,472,75,40,92.163916,90.47470087,93.85313209,27.5,-0.0833,-2.5,-0.2568,-9.5,-26,-0.044,1.3602,2.3449,1265025,-0.0453,-0.0876,3.6147
202009,94301,"palo alto, ca",5849,9509,-1201,-4346,30.792993,44.63908657,16.94689919,54.5,0.1354,6.5,0.2674,11.5,1,-0.1348,0.252,0.5366,4044050,-0.0344,-0.0833,11.556
202009,94587,"union city, ca",338,2405,-152,-210,75.09189,84.64065066,65.54312974,32,-0.0857,-3,-0.1111,-4,-21.5,-0.0995,1.1732,1.2927,830050,0.0062,-0.0338,2.3718
202009,94612,"oakland, ca",4341,5729,880,,53.679518,93.35262376,14.00641276,24.5,-0.2794,-9.5,0.4412,7.5,-29,-0.0658,0.0711,0.4948,774050,-0.0883,-0.0313,2.2117
202009,94598,"walnut creek, ca",3784,759,223,-390,88.816767,90.47470087,87.15883319,27.5,-0.0517,-1.5,-0.2568,-9.5,-26,0.0678,0.6497,1.9199,1097050,0.0458,0.1685,3.1347
202009,94028,"portola valley, ca",11414,9096,-978,-3744,33.768671,42.45718308,25.08015954,56,0.1667,8,0.2727,12,2.5,-0.0105,0.5374,0.6551,4224550,0.0569,-0.0264,12.0717
202009,94022,"los altos, ca",6036,8459,-2021,-5887,37.940877,61.67983108,14.20192383,44.5,0.3906,12.5,0.4833,14.5,-9,-0.0658,-0.047,0.4948,3399050,0.1004,-0.1111,9.7128
202009,94566,"pleasanton, ca",1308,3223,175,80,69.324314,64.64377884,74.00484867,43,-0.0851,-4,-0.0753,-3.5,-10.5,-0.0597,1.4425,1.4808,1297050,-0.0092,0.0195,3.7062
202009,94582,"san ramon, ca",2023,1674,634,671,80.351138,88.00344099,72.69883475,29.5,-0.1571,-5.5,-0.2133,-8,-24,0.0246,1.4471,1.4495,887550,-0.1539,-0.2315,2.5361
202009,94551,"livermore, ca",1974,588,-44,-404,90.681943,86.53319778,94.83068742,30.5,0.0517,1.5,0.1296,3.5,-23,0.0446,1.3568,2.446,799550,0.0376,0.0658,2.2846
202009,94596,"walnut creek, ca",4700,7051,-16,-4201,46.164073,61.67983108,30.64831469,44.5,-0.0918,-4.5,0.023,1,-9,-0.1667,0.2,0.7317,571000,0.0982,-0.3806,1.6315
202009,94588,"pleasanton, ca",3268,1502,250,-445,81.80183,82.31015875,81.29350121,33.5,-0.0429,-1.5,-0.0429,-1.5,-20,0.0342,1.2799,1.6864,996550,-0.0278,0.0034,2.8476
202009,94043,"mountain view, ca",2380,8069,-707,-1743,40.2831,74.31766638,6.248533667,38,0.1875,6,0.1176,4,-15.5,0.0313,0.1398,0.3449,1475050,0.0172,0.0181,4.2149
202009,95129,"san jose, ca",1950,5972,1469,1807,52.322671,95.25299132,9.392351607,22,-0.3714,-13,-0.4884,-21,-31.5,0.0172,0.4168,0.4111,1639050,0.2627,0.4148,4.6835
202009,95054,"santa clara, ca",4894,8156,-2179,-744,39.806053,73.19934308,6.412762962,38.5,0.6042,14.5,-0.23,-11.5,-15,-0.2537,-0.0566,0.3484,849050,-0.1594,-0.3313,2.4261
202009,94568,"dublin, ca",1043,1556,690,-466,81.313052,92.45327286,70.17283178,25.5,-0.15,-4.5,-0.2388,-8,-28,0.0784,0.9302,1.3902,867550,-0.0086,-0.0305,2.4789
202009,94563,"orinda, ca",6671,4017,-554,-2661,64.100258,67.70939235,60.4911238,41.5,0.0641,2.5,0.0641,2.5,-12,-0.0393,0.5981,1.1916,2297550,-0.0182,0.1425,6.5652
202009,94541,"hayward, ca",334,1383,-765,603,82.744193,89.98201298,75.50637366,28,0.3333,7,-0.3253,-13.5,-25.5,-0.1866,1.2277,1.5192,724994,0.0386,0.1517,2.0716
202009,94621,"oakland, ca",4713,5342,741,-2118,55.697192,70.4700086,40.92437632,40,-0.2,-10,0.0526,2,-13.5,-0.1711,0.6913,0.878,472050,-0.0063,-0.0166,1.3488
202009,94089,"sunnyvale, ca",5796,6376,1526,145,49.956988,93.82185032,6.092124814,24,-0.3333,-12,0.2632,5,-29.5,0.0426,0.3269,0.3415,1323050,0.0185,0.041,3.7805
202009,94601,"oakland, ca",1526,6086,-1040,-3029,51.618832,76.02252287,27.21514038,37,0.1212,4,0.1385,4.5,-16.5,-0.1091,0.3887,0.6829,614550,-0.0383,0.0617,1.756
202009,94509,"antioch, ca",384,2208,-1116,-849,76.32361,65.46492531,87.18229452,42.5,0.1806,6.5,0.1806,6.5,-11,-0.1309,1.7239,1.9199,443045,0.0302,0.0137,1.2659
202009,94708,"berkeley, ca",8358,483,718,-320,91.991867,96.41041683,87.57331665,20,-0.2,-5,1.2222,11,-33.5,0.2301,0.9928,1.9373,1399050,-0.1245,0.0268,3.9977
202009,94533,"fairfield, ca",199,2134,-435,-620,76.828028,61.67983108,91.97622585,44.5,0.0595,2.5,0.1711,6.5,-9,-0.0126,2.0881,2.1812,439995,0.0352,0.0106,1.2572
202009,94506,"danville, ca",5208,1778,908,308,79.557363,78.76749824,80.34722765,35.5,-0.2283,-10.5,-0.297,-15,-18,-0.1236,0.912,1.6551,1913550,0.0349,0.1268,5.4679
202009,94521,"concord, ca",1439,579,353,-75,90.830531,88.00344099,93.65762102,29.5,-0.0781,-2.5,-0.0923,-3,-24,0.1344,1.6513,2.324,705050,0.0158,0.1328,2.0146
202009,94606,"oakland, ca",1717,5146,-647,-3397,56.846798,78.76749824,34.92609682,35.5,0.0441,1.5,-0.1235,-5,-18,-0.088,0.1327,0.7944,724050,0.0838,0.1492,2.0689
202009,95126,"san jose, ca",1777,7004,-1507,-1799,46.476891,77.81340424,15.14037695,36,0.5,12,-0.1429,-6,-17.5,-0.0875,0.221,0.5087,1081550,0.03,0.0816,3.0904
202009,94565,"pittsburg, ca",75,1333,13,-62,83.189959,82.31015875,84.06975835,33.5,-0.0147,-0.5,-0.1519,-6,-20,0.0078,1.3153,1.7909,499494,-0.0207,0.0557,1.4272
202009,95051,"santa clara, ca",416,6935,-163,-1766,46.81708,86.53319778,7.100961914,30.5,-0.0469,-1.5,-0.0317,-1,-23,-0.2121,0.0182,0.3624,1217947.5,-0.0749,-0.029,3.4802
202009,94517,"clayton, ca",8461,339,,1194,94.052553,94.56479237,93.54031438,23,0.15,3,-0.5106,-24,-30.5,-0.2321,1.5382,2.3171,984050,-0.0629,0.2781,2.8118
202009,94303,"palo alto, ca",2385,9178,224,-4184,33.21342,56.24462345,10.18221631,47.5,-0.0306,-1.5,0.0326,1.5,-6,-0.0317,-0.0934,0.4251,1387550,-0.224,0.1582,3.9649
202009,94804,"richmond, ca",1901,3077,-1044,-475,70.32533,87.3074216,53.34323923,30,0.3043,7,-0.0909,-3,-23.5,-0.1278,1.0197,1.0697,552525,-0.0117,0.1247,1.5787
202009,94702,"berkeley, ca",5841,5800,789,-4823,53.280676,60.10010167,46.46124971,45.5,0.2297,8.5,3.1364,34.5,-8,0.5333,0.429,0.9617,912050,0.0145,-0.0285,2.6061
202009,94546,"castro valley, ca",1110,2521,-805,-1747,74.20818,65.46492531,82.95143505,42.5,0.1184,4.5,-0.0116,-0.5,-11,-0.0618,0.5274,1.7456,828010,-0.0265,0.0047,2.3659
202009,94706,"albany, ca",5769,2472,,-2111,74.540549,95.61273168,53.46836631,21.5,-0.14,-3.5,0,0,-32,-0.0994,0.2571,1.0732,695050,-0.1993,-0.0898,1.986
202009,94518,"concord, ca",3998,1243,-436,-403,84.065848,85.31320873,82.81848753,31.5,0.0161,0.5,-0.1127,-4,-22,-0.1722,1.1459,1.7422,709550,0.035,-0.0798,2.0274
202009,94531,"antioch, ca",2632,484,-33,1070,91.987957,92.45327286,91.52264018,25.5,0.02,0.5,-0.3704,-15,-28,-0.0523,1.9175,2.1463,599525,0.0426,0.1531,1.713
202009,94086,"sunnyvale, ca",635,7089,-866,-1706,46.023305,84.64065066,7.405959177,32,0.28,7,0.1228,3.5,-21.5,-0.1587,0.1075,0.3693,1344050,-0.0323,-0.0386,3.8406
202009,94542,"hayward, ca",8408,441,309,43,92.535388,94.24415422,90.82662079,23.5,-0.06,-1.5,-0.2985,-10,-30,0.1204,1.3359,2.108,997550,-0.066,0.0506,2.8504
202009,95117,"san jose, ca",3304,8463,1736,-1572,37.933057,67.70939235,8.15672167,41.5,-0.2455,-13.5,0.1528,5.5,-12,-0.0431,0.3537,0.3868,1099050,0,-0.0068,3.1405
202009,94609,"oakland, ca",4363,6026,-926,-3238,52.013764,80.76171111,23.26581685,34.5,0.0147,0.5,1.1563,18.5,-19,-0.1847,0.3239,0.6307,996550,0.0076,0.1737,2.8476
202009,94611,"oakland, ca",894,3202,-600,-2241,69.484633,84.64065066,54.328615,32,0.0667,2,0.28,7,-21.5,-0.0824,0.5678,1.0871,1362550,0.1848,0.2477,3.8934
202009,94087,"sunnyvale, ca",480,6702,-921,-1354,48.181747,85.31320873,11.05028545,31.5,0.3125,7.5,0.6154,12,-22,-0.1301,0.3762,0.4425,1904050,-0.0384,0.0398,5.4408
202009,94705,"berkeley, ca",7574,3791,485,-3377,65.410182,77.81340424,53.00696019,36,-0.2174,-10,1.25,20,-17.5,-0.1774,0.3077,1.0662,1991550,-0.1149,0.1366,5.6908
202009,94580,"san lorenzo, ca",4927,1500,4120,306,81.813561,86.05615078,77.57097052,31,-0.38,-19,-0.3034,-13.5,-22.5,0.3811,1.0471,1.5784,710025,-0.0207,0.0231,2.0288
202009,94553,"martinez, ca",700,731,-331,-565,89.090483,83.84296551,94.33799953,32.5,0.2037,5.5,0.1017,3,-21,-0.0143,1.1104,2.3972,672050,-0.0372,0.0909,1.9203
202009,94519,"concord, ca",6594,696,862,-493,89.461954,87.3074216,91.61648549,30,-0.2683,-11,0.3043,7,-23.5,-0.0222,1.2117,2.1533,627050,-0.0047,0.034,1.7917
202009,94549,"lafayette, ca",3882,883,272,989,87.596778,90.47470087,84.71885509,27.5,-0.1406,-4.5,-0.4554,-23,-26,-0.0151,0.9614,1.8188,2097050,0.1598,0.1814,5.9923
202009,94608,"emeryville, ca",1753,7475,-1586,-4684,43.692813,72.21396731,15.17165872,39,0.1818,6,1.2286,21.5,-14.5,-0.1889,0.0668,0.5087,634050,-0.0231,-0.0814,1.8117
202009,94040,"mountain view, ca",1859,8157,-1164,-3201,39.794322,73.19934308,6.389301634,38.5,0.2833,8.5,0.2833,8.5,-15,-0.0385,-0.0437,0.3484,1463550,-0.1319,-0.3925,4.182
202009,94577,"san leandro, ca",943,614,189,-523,90.486432,96.66067099,84.31219207,19.5,-0.3276,-9.5,-0.1522,-3.5,-34,-0.0816,0.6144,1.8049,715050,0.0229,0.0208,2.0432
202009,94806,"san pablo, ca",573,2042,-1149,-1425,77.539689,77.81340424,77.26597325,36,0.1613,5,0.2414,7,-17.5,-0.2215,0.9737,1.5679,499550,0.001,0.11,1.4273
202009,94561,"oakley, ca",2505,2362,-961,-1053,75.349965,53.74990224,96.95002737,49,0.2895,11,0.1395,6,-4.5,0.2911,2.221,2.7352,564550,0.018,0.0623,1.6131
202009,94544,"hayward, ca",242,1320,-19,-252,83.303355,81.5672167,85.03949324,34,0.36,9,0,0,-19.5,0.2009,1.5167,1.8328,660025,-0.0421,-0.054,1.8859
202009,94583,"san ramon, ca",2435,845,-412,619,87.893955,84.64065066,91.14725893,32,0.3913,9,-0.2099,-8.5,-21.5,-0.0256,1.8241,2.1254,799050,-0.1073,-0.1966,2.2832
202009,94025,"menlo park, ca",1330,9389,-1540,-4686,31.649331,52.69414249,10.60452022,49.5,0.2073,8.5,0.375,13.5,-4,-0.1389,0.0729,0.4321,2124050,-0.1132,-0.1241,6.0694
202009,95128,"san jose, ca",2246,6566,-1141,-680,48.959881,78.76749824,19.15226402,35.5,0.3148,8.5,-0.1647,-7,-18,-0.0353,0.4909,0.5714,1112550,-0.0635,0.1115,3.179
202009,94595,"walnut creek, ca",4345,5882,-626,-5066,52.842731,69.41424885,36.27121295,40.5,-0.0122,-0.5,0.3966,11.5,-13,-0.1174,0.0939,0.8118,529800,0.0033,-0.1235,1.5138
202009,94513,"brentwood, ca",584,2171,353,-648,76.534762,63.54109643,89.52842731,43.5,-0.0543,-2.5,-0.0225,-1,-10,0.0283,1.4178,2.0279,716300,0.0152,0.1009,2.0467
202009,94603,"oakland, ca",4769,5936,-290,-5374,52.588567,72.21396731,32.96316572,39,-0.0714,-3,0.3684,10.5,-14.5,-0.1473,-0.0511,0.7666,544500,0.037,0.1394,1.5558
202009,94619,"oakland, ca",4588,2639,43,-1279,73.383123,91.05341362,55.71283335,27,-0.1,-3,-0.1148,-3.5,-26.5,-0.0506,0.6955,1.1115,848550,-0.0303,0.2173,2.4246
202009,94520,"concord, ca",2603,649,15,1059,90.060217,88.64471729,91.47571753,29,0.2083,5,-0.4369,-22.5,-24.5,0.1022,1.0033,2.1429,557050,0.004,0.1298,1.5917
202009,94507,"alamo, ca",7738,1709,-452,3341,80.077422,80.76171111,79.39313365,34.5,-0.0143,-0.5,-0.5338,-39.5,-19,-0.157,0.8479,1.6272,2698050,-0.0277,0.4129,7.7097
202009,94523,"pleasant hill, ca",2019,993,312,-787,86.372879,90.47470087,82.27105654,27.5,-0.2143,-7.5,-0.1406,-4.5,-26,-0.0919,0.4746,1.7213,814500,0.0875,0.0213,2.3273
202009,94605,"oakland, ca",1418,4144,-692,-3427,63.173536,86.05615078,40.29092047,31,-0.1389,-5,0.3778,8.5,-22.5,-0.2362,0.1817,0.8676,649550,-0.0144,0.0843,1.856
202009,94801,"richmond, ca",4554,4620,1004,723,60.088371,68.60874325,51.56799875,41,-0.0682,-3,-0.1183,-5.5,-12.5,0.0719,1.3101,1.0383,479500,-0.0392,-0.0821,1.3701
202009,94607,"oakland, ca",3432,8727,-1060,-3764,36.380699,65.46492531,7.29647298,42.5,0.1486,5.5,-0.0957,-4.5,-11,-0.1532,-0.2376,0.3659,737050,0.0544,0.1,2.106
202009,94306,"palo alto, ca",3515,4470,542,-2070,60.917338,88.64471729,33.18995855,29,-0.0333,-1,0.2609,6,-24.5,0.0625,0.4932,0.77,2700049,-0.0847,-0.2125,7.7154
202009,94602,"oakland, ca",2916,2725,-1155,-1652,72.675373,85.31320873,60.03753812,31.5,0.3696,8.5,0.8529,14.5,-22,-0.1414,0.7989,1.1847,879050,0.0603,0.0483,2.5118
202009,94578,"san leandro, ca",1838,973,1470,970,86.591851,89.2703527,83.9133495,28.5,-0.3667,-16.5,-0.4184,-20.5,-25,-0.0806,1.1037,1.7875,654549.5,-0.0637,-0.0487,1.8703
202009,94618,"oakland, ca",6117,2102,783,-430,77.086103,97.77899429,56.39321186,17.5,-0.4531,-14.5,-0.1463,-3,-36,-0.0359,0.9167,1.122,1500000,0.0877,0.1337,4.2862
202009,94803,"el sobrante, ca",4742,1189,-18,-1142,84.515524,87.3074216,81.72362556,30,-0.1429,-5,0.25,6,-23.5,-0.1557,0.3103,1.7003,639950,0.0667,-0.0548,1.8285
202009,94550,"livermore, ca",864,639,169,-214,90.126691,83.14694612,97.10643622,33,-0.0833,-3,-0.1081,-4,-20.5,-0.0149,1.5798,2.7596,896550,-0.0652,0.0227,2.5618
202009,94530,"el cerrito, ca",3965,4508,-2096,-3543,60.714006,68.60874325,52.81926957,41,0.7083,17,1.1579,22,-12.5,-0.0701,0.5641,1.0627,933300,-0.0467,0.0387,2.6668
202008,94086,"sunnyvale, ca",635,6223,296,-564,51.662472,93.63989934,9.685045375,25,-0.1379,-4,-0.0741,-2,-31,0.05,0.3445,0.4172,1388938,-0.0657,-0.0463,3.9694
202008,95126,"san jose, ca",1777,5497,-826,-732,55.433539,94.41775337,16.4493251,24,0.0213,0.5,-0.2941,-10,-32,-0.1351,0.3725,0.5298,1050050,0.035,0.0506,3.0009
202008,94588,"pleasanton, ca",3268,1752,-163,-582,79.775795,82.27712957,77.27446046,35,0.1111,3.5,0.2069,6,-21,0.1729,1.2687,1.5497,1025050,0.0307,-0.004,2.9294
202008,94597,"walnut creek, ca",3891,1948,-72,-722,78.201022,85.48768398,70.9143598,33,0.0154,0.5,-0.0833,-3,-23,0.117,0.8306,1.3907,849050,-0.0423,0.0537,2.4264
202008,94608,"emeryville, ca",1753,5889,478,-2431,53.328758,85.48768398,21.16983146,33,-0.1429,-5.5,-0.0833,-3,-23,0.0169,0.2257,0.596,649050,-0.0715,-0.0535,1.8548
202008,94607,"oakland, ca",3432,7667,-904,-3437,43.86868,78.23533898,9.502020895,37,0.1563,5,0.0278,1,-19,0.0081,-0.0586,0.4106,699050,-0.0674,0.0433,1.9977
202008,94509,"antioch, ca",384,1092,96,-85,85.319912,80.07320979,90.56661328,36,-0.122,-5,0.2414,7,-20,-0.0246,1.9313,2.0993,430049,-0.0132,0.0118,1.2289
202008,94577,"san leandro, ca",943,803,3,-608,88.255929,90.28445055,86.22740792,29,0.2083,5,0.2083,5,-27,0.2341,0.8623,1.8675,699050,-0.0451,-0.0105,1.9977
202008,94708,"berkeley, ca",8358,1201,446,-1024,84.359033,93.63989934,75.0781667,25,-0.2188,-7,-0.0385,-1,-31,0.1414,0.4227,1.4967,1598050,9.00E-04,0.3449,4.567
202008,94566,"pleasanton, ca",1308,3398,-381,-206,67.81057,60.306566,75.31457332,47,0.0805,3.5,0.0682,3,-9,0.1802,1.5111,1.4967,1309050,0.0599,0.017,3.7411
202008,94619,"oakland, ca",4588,2682,-158,-2121,72.824678,88.87363685,56.77571875,30,0.1765,4.5,0.3636,8,-26,0.1429,0.4289,1.1126,875050,0.0192,0.3051,2.5007
202008,94549,"lafayette, ca",3882,1155,688,647,84.782277,86.09776558,83.46678868,32,-0.2558,-11,-0.3043,-14,-24,0.0291,0.984,1.755,1808050,0.0047,0.0617,5.1672
202008,95054,"santa clara, ca",4894,5977,-243,-3172,52.848318,94.41775337,11.27888355,24,-0.0588,-1.5,-0.3333,-12,-32,-0.0884,-0.1886,0.4437,1010050,-0.1308,-0.2077,2.8865
202008,94563,"orinda, ca",6671,3463,-826,414,67.372074,74.36132083,60.3828262,39,0.0263,1,-0.35,-21,-17,0,0.4208,1.1788,2340050,-0.0167,0.1933,6.6876
202008,94507,"alamo, ca",7738,1257,1787,4660,83.840464,82.27712957,85.40379776,35,-0.2784,-13.5,-0.527,-39,-21,0.2677,1.2732,1.8344,2775050,0.3065,0.3991,7.9308
202008,94804,"richmond, ca",1901,2033,-363,1271,77.468924,95.26424159,59.67360634,23,0,0,-0.425,-17,-33,0.0057,1.1844,1.1656,559050,0.0597,0.1311,1.5976
202008,94521,"concord, ca",1439,932,-595,-285,86.921376,86.09776558,87.74498589,32,0.4222,9.5,0,0,-24,0.0138,1.2394,1.947,694050,-0.0287,0.1142,1.9834
202008,95128,"san jose, ca",2246,5425,306,-1276,55.822466,92.89254938,18.75238313,27,-0.28,-10.5,-0.1,-3,-29,-0.1457,0.3869,0.5629,1188050,8.00E-04,0.1718,3.3953
202008,94565,"pittsburg, ca",75,1346,-143,571,83.032106,84.44291924,81.62129185,34,0.0625,2,-0.1707,-7,-22,0.1333,1.3992,1.6887,510050,0.0681,0.0769,1.4576
202008,94513,"brentwood, ca",584,2524,-188,-28,73.861817,61.23694044,86.4866926,46,-0.0316,-1.5,0,0,-10,0.0927,1.5997,1.8742,705550,0.0104,0.0769,2.0163
202008,94598,"walnut creek, ca",3784,982,-162,-797,86.246473,90.28445055,82.20849539,29,0.0175,0.5,0.1154,3,-27,0.0661,0.6523,1.7086,1049050,0.1342,0.0861,2.998
202008,94043,"mountain view, ca",2380,7362,-631,-916,45.615039,86.09776558,5.132311447,32,0.1636,4.5,0.1852,5,-24,-0.04,0.1873,0.3179,1450050,-0.0327,0.0071,4.144
202008,94550,"livermore, ca",864,808,-556,-394,88.179669,80.07320979,96.28612827,36,0.3091,8.5,0.1613,5,-20,0.0691,1.7454,2.6623,959050,-0.0083,0.106,2.7408
202008,94612,"oakland, ca",4341,6609,-2075,,49.473805,84.44291924,14.50469,34,0.619,13,0.0303,1,-22,-0.1828,0.1466,0.5033,849050,0.1646,0.1533,2.4264
202008,95129,"san jose, ca",1950,7441,-819,-258,45.107908,82.27712957,7.938686799,35,0.1667,5,-0.0541,-2,-21,-0.0333,0.3444,0.3841,1298050,-0.1045,-0.1158,3.7096
202008,95051,"santa clara, ca",416,6772,-757,-2488,48.562495,86.09776558,11.02722489,32,0.28,7,0.1429,4,-24,0.0076,0.1268,0.4371,1316521,-0.038,0.0393,3.7624
202008,94610,"oakland, ca",1626,5585,-726,-2881,54.937848,82.27712957,27.59856631,35,0.1864,5.5,0,0,-21,0.0667,0.2661,0.6887,699050,0.0607,-0.3144,1.9977
202008,94541,"hayward, ca",334,618,327,1191,90.433158,96.88095783,83.98535804,21,-0.44,-16.5,-0.2759,-8,-35,-0.1327,1.9825,1.7748,698050,-0.0014,0.0645,1.9949
202008,94551,"livermore, ca",1974,544,-143,89,91.260581,90.28445055,92.23671166,29,0.0175,0.5,-0.1944,-7,-27,0.0701,1.2486,2.2252,770597,0.0147,0.021,2.2022
202008,94605,"oakland, ca",1418,3452,-1189,-2120,67.436895,80.07320979,54.80057958,36,0.1613,5,0.2857,8,-20,-0.024,0.6657,1.0795,659050,0.007,0.0491,1.8834
202008,94578,"san leandro, ca",1838,2443,-719,-1397,74.483337,63.34934798,85.61732632,45,0.2,7.5,0.3235,11,-11,0.2624,1.4382,1.8477,699050,0.0175,0.05,1.9977
202008,94705,"berkeley, ca",7574,4276,-1163,-3913,62.270266,61.23694044,63.30359186,46,0.1084,4.5,0.6429,18,-10,0.0538,0.3381,1.2318,2250050,0.0227,0.2841,6.4304
202008,94583,"san ramon, ca",2435,433,62,1439,92.705712,95.26424159,90.14718219,23,0.1795,3.5,-0.425,-17,-33,0.2347,1.9528,2.0728,895050,0.0989,-0.1021,2.5579
202008,94506,"danville, ca",5208,2686,-673,289,72.809426,61.23694044,84.38191108,46,0.1358,5.5,-0.098,-5,-10,0.2152,1.4043,1.7947,1849050,-0.0136,0.0923,5.2844
202008,94561,"oakley, ca",2505,1401,-704,-236,82.631739,76.27545184,88.98802715,38,0.1515,5,0.027,1,-18,0.0253,1.5154,2.0132,554550,0.0073,0.0434,1.5847
202008,94803,"el sobrante, ca",4742,1171,211,-958,84.686952,82.27712957,87.09677419,35,-0.1139,-4.5,0.1667,5,-21,0.0684,0.6541,1.9139,599938,-0.0698,-0.0309,1.7145
